#Datasets	 AA_0001_diamond_output_below	 AA_0003_diamond_output_below	 AA_0004_diamond_output_below	 AA_0006_diamond_output_below	 AA_0008_diamond_output_above	 AA_0009_diamond_output_above	 AA_0010_diamond_output_below	 AA_0012_diamond_output_above	 AA_0013_diamond_output_below	 AA_0014_diamond_output_below	 AA_0015_diamond_output_above	 AA_0016_diamond_output_below	 AA_0017_diamond_output_below	 AA_0018_diamond_output_below	 AA_0019_diamond_output_below	 AA_0021_diamond_output_above	 AA_0023_diamond_output_below	 AA_0025_diamond_output_above	 AA_0026_diamond_output_below	 AA_0027_diamond_output_above	 AA_0030_diamond_output_below	 AA_0032_diamond_output_above	 AA_0033_diamond_output_below	 AA_0034_diamond_output_below	 AA_0035_diamond_output_above	 AA_0036_diamond_output_below	 AA_0037_diamond_output_below	 AA_0038_diamond_output_below	 AA_0039_diamond_output_below	 AA_0040_diamond_output_below	 AA_0041_diamond_output_below	 AA_0042_diamond_output_below	 AA_0043_diamond_output_above	 AA_0044_diamond_output_below	 AA_0045_diamond_output_below	 AA_0046_diamond_output_below	 AA_0047_diamond_output_above	 AA_0048_diamond_output_above	 AA_0049_diamond_output_above	 AA_0050_diamond_output_below	 AA_0052_diamond_output_above	 AA_0053_diamond_output_above	 AA_0054_diamond_output_below	 AA_0055_diamond_output_below	 AA_0057_diamond_output_above	 AA_0058_diamond_output_below	 AA_0060_diamond_output_below	 AA_0061_diamond_output_above	 AA_0062_diamond_output_below	 AA_0065_diamond_output_below	 AA_0071_diamond_output_above	 AA_0080_diamond_output_above	 AA_0092_diamond_output_above	 AA_0093_diamond_output_below	 AA_0096_diamond_output_above	 AA_0097_diamond_output_above	 AA_0098_diamond_output_below	 AA_0099_diamond_output_above	 AA_0100_diamond_output_below	 AA_0102_diamond_output_below	 AA_0103_diamond_output_below	 AA_0104_diamond_output_above	 AA_0105_diamond_output_below	 AA_0106_diamond_output_above	 AA_0109_diamond_output_below	 AA_0111_diamond_output_below	 AA_0112_diamond_output_below	 AA_0113_diamond_output_below	 AA_0115_diamond_output_below	 AA_0116_diamond_output_above	 AA_0117_diamond_output_below	 AA_0118_diamond_output_above	 AA_0119_diamond_output_above	 AA_0120_diamond_output_below	 AA_0121_diamond_output_below	 AA_0123_diamond_output_below	 AA_0125_diamond_output_above	 AA_0126_diamond_output_below	 AA_0127_diamond_output_below	 AA_0128_diamond_output_below	 AA_0129_diamond_output_below	 AA_0130_diamond_output_below	 AA_0131_diamond_output_below	 AA_0132_diamond_output_below	 AA_0133_diamond_output_below	 AA_0134_diamond_output_above	 AA_0135_diamond_output_below	 AA_0136_diamond_output_below	 AA_0137_diamond_output_below	 AA_0138_diamond_output_above	 AA_0139_diamond_output_above	 AA_0141_diamond_output_below	 AA_0142_diamond_output_above	 AA_0143_diamond_output_below	 AA_0151_diamond_output_below	 AA_0152_diamond_output_above	 AA_0153_diamond_output_below
"Actinomyces"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 42	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 73	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 161	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"Pauljensenia"	 0	 0	 0	 0	 0	 0	 0	 132	 0	 338	 0	 77	 0	 46	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 166	 0	 0	 0	 0	 43	 0	 0	 0	 89	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 45	 116	 0	 585	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 221	 0	 0	 0	 0	 0	 42	 0	 0	 0
"Bifidobacterium"	 1273	 2065	 3267	 5476	 4532	 929	 2295	 3093	 2925	 4708	 4194	 3156	 4408	 3904	 1004	 2900	 5189	 0	 0	 1713	 3591	 2909	 4726	 1747	 2362	 3947	 2917	 3934	 3434	 4285	 4811	 0	 2236	 2333	 2589	 1210	 2605	 4584	 3768	 4329	 3497	 3386	 3103	 484	 3729	 2421	 4684	 0	 3146	 2062	 1190	 2291	 3356	 4219	 3759	 1261	 3912	 4545	 1290	 3199	 3505	 4250	 2952	 3363	 2958	 2062	 493	 3431	 3715	 4151	 3179	 2223	 3179	 3151	 823	 2629	 3266	 3121	 4039	 2615	 1954	 1661	 4315	 2263	 992	 2710	 2228	 2127	 4136	 4917	 2253	 1866	 0	 1754	 2671	 2981	 83
"Rothia"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 943	 0	 0	 0	 0	 29	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 115	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"Olsenella"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 220	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"Olsenella_B"	 0	 0	 0	 1161	 2027	 0	 0	 0	 0	 0	 2091	 0	 0	 2338	 639	 0	 1271	 0	 0	 0	 0	 0	 0	 377	 0	 1146	 0	 0	 225	 0	 286	 0	 0	 0	 0	 0	 0	 0	 124	 0	 317	 1868	 0	 0	 0	 0	 489	 0	 226	 0	 0	 0	 0	 0	 0	 0	 2222	 39	 337	 972	 1963	 0	 1818	 0	 0	 514	 0	 0	 304	 0	 0	 0	 0	 56	 0	 0	 0	 0	 0	 79	 0	 0	 1883	 0	 534	 0	 0	 0	 763	 0	 964	 0	 0	 43	 0	 0	 0
"Olsenella_E"	 0	 0	 0	 561	 0	 0	 0	 726	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 555	 621	 956	 853	 92	 0	 725	 0	 718	 0	 890	 147	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 722	 74	 0	 0	 0	 842	 0	 0	 0	 0	 0	 93	 0	 0	 0	 0	 0	 16	 0	 0	 0	 0	 0	 0	 0	 0	 773	 0	 715	 0	 0	 0	 0	 0	 720	 96	 0	 0	 0	 0	 0	 138	 0	 0	 0	 0	 0	 0	 0	 854	 619	 459	 14	 1510	 0	 0
"Parolsenella"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 45	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 390	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 213	 0	 0
"Collinsella"	 445	 473	 918	 982	 670	 616	 769	 1960	 630	 1264	 0	 450	 940	 1551	 598	 2252	 1039	 0	 620	 1871	 2374	 1346	 1233	 673	 550	 1280	 619	 978	 1049	 2204	 992	 632	 1475	 847	 1371	 1631	 576	 1470	 1799	 1868	 943	 2216	 1524	 0	 0	 0	 1017	 1419	 1645	 738	 0	 0	 1785	 2924	 2401	 1253	 1098	 1144	 445	 869	 645	 689	 926	 647	 624	 1740	 871	 1642	 996	 1534	 1573	 0	 638	 1462	 1113	 1468	 949	 707	 338	 825	 1576	 848	 1629	 1658	 802	 756	 756	 0	 1788	 1152	 1053	 653	 2100	 702	 1031	 628	 907
"Enorma"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 95	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 519	 0	 0	 0	 0	 0	 0	 117	 0	 0	 0	 0	 0	 0	 0	 312	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 67	 0	 729	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 607	 0	 0	 0	 0	 0	 31	 0	 0	 0
